,TEMPORADA_ALTA,DIF_MIN,ATRASO_15,PERIODO_DIA
13967,0,0,0,tarde
13968,0,12,0,mañana
13969,0,3,0,tarde
13970,0,6,0,tarde
13971,0,2,0,tarde
13972,0,8,0,tarde
13973,0,3,0,tarde
13974,0,11,0,mañana
13975,0,3,0,tarde
13976,0,3,0,tarde
13977,0,0,0,tarde
13978,0,5,0,tarde
13979,0,0,0,tarde
13980,0,0,0,tarde
13981,0,2,0,tarde
13982,0,8,0,tarde
13983,0,2,0,tarde
13984,0,0,0,tarde
13985,0,5,0,tarde
13986,0,3,0,tarde
13987,0,0,0,tarde
13988,0,1,0,tarde
13989,0,0,0,tarde
13990,1,0,0,mañana
13991,1,3,0,mañana
13992,0,0,0,mañana
13993,0,0,0,mañana
13994,0,0,0,mañana
13995,0,1,0,mañana
13996,0,0,0,mañana
13997,0,10,0,mañana
13998,0,0,0,mañana
13999,0,0,0,mañana
14000,0,31,1,mañana
14001,0,0,0,mañana
14002,0,0,0,mañana
14003,0,21,1,mañana
14004,0,1,0,mañana
14005,0,7,0,mañana
14006,0,2,0,mañana
14007,1,0,0,noche
14008,1,36,1,noche
14009,1,30,1,mañana
14010,0,8,0,noche
14011,0,27,1,mañana
14012,0,0,0,noche
14013,0,9,0,noche
14014,0,11,0,noche
14015,0,0,0,noche
14016,0,0,0,noche
14017,0,0,0,noche
14018,0,1,0,noche
14019,0,7,0,noche
14020,0,13,0,noche
14021,0,17,1,noche
14022,0,3,0,noche
14023,0,23,1,noche
14024,0,13,0,noche
14025,0,2,0,noche
14026,0,0,0,noche
14027,0,0,0,noche
14028,0,42,1,noche
14029,0,7,0,noche
14030,0,0,0,noche
14031,0,2,0,noche
14032,0,0,0,noche
14033,0,7,0,noche
14034,0,11,0,noche
14035,0,38,1,mañana
14036,0,8,0,noche
14037,1,14,0,mañana
14038,1,10,0,mañana
14039,0,10,0,mañana
14040,0,6,0,mañana
14041,0,0,0,mañana
14042,0,0,0,mañana
14043,0,21,1,mañana
14044,0,0,0,mañana
14045,0,6,0,mañana
14046,0,12,0,mañana
14047,0,14,0,mañana
14048,0,6,0,mañana
14049,0,0,0,mañana
14050,0,13,0,mañana
14051,0,3,0,mañana
14052,0,4,0,mañana
14053,0,4,0,mañana
14054,0,12,0,mañana
14055,0,0,0,mañana
14056,0,0,0,mañana
14057,0,9,0,mañana
14058,0,1,0,mañana
14059,0,14,0,mañana
14060,0,4,0,mañana
14061,0,7,0,mañana
14062,0,0,0,mañana
14063,0,0,0,mañana
14064,0,0,0,mañana
14065,0,0,0,mañana
14066,0,2,0,mañana
14067,1,0,0,mañana
14068,1,0,0,mañana
14069,1,27,1,mañana
14070,0,9,0,mañana
14071,0,1,0,mañana
14072,0,49,1,mañana
14073,0,0,0,mañana
14074,0,1,0,mañana
14075,0,0,0,mañana
14076,0,3,0,mañana
14077,0,9,0,mañana
14078,0,21,1,mañana
14079,0,4,0,mañana
14080,0,0,0,mañana
14081,0,9,0,mañana
14082,0,17,1,mañana
14083,0,0,0,mañana
14084,0,8,0,mañana
14085,0,0,0,mañana
14086,0,0,0,mañana
14087,0,0,0,mañana
14088,0,0,0,mañana
14089,0,3,0,mañana
14090,0,0,0,mañana
14091,0,15,0,mañana
14092,0,2,0,mañana
14093,0,15,0,mañana
14094,0,1,0,mañana
14095,0,0,0,mañana
14096,0,0,0,mañana
14097,0,7,0,mañana
14098,1,14,0,tarde
14099,1,15,0,tarde
14100,1,7,0,tarde
14101,0,3,0,tarde
14102,0,20,1,tarde
14103,0,10,0,tarde
14104,0,2,0,tarde
14105,0,4,0,tarde
14106,0,1,0,tarde
14107,0,34,1,mañana
14108,0,0,0,tarde
14109,0,10,0,tarde
14110,0,0,0,tarde
14111,0,9,0,tarde
14112,0,0,0,tarde
14113,0,6,0,tarde
14114,0,23,1,tarde
14115,0,4,0,tarde
14116,0,6,0,tarde
14117,0,15,0,tarde
14118,0,20,1,tarde
14119,0,1,0,tarde
14120,0,11,0,tarde
14121,0,12,0,tarde
14122,0,3,0,tarde
14123,0,11,0,tarde
14124,0,10,0,tarde
14125,0,9,0,tarde
14126,0,4,0,tarde
14127,0,11,0,tarde
14128,0,103,1,tarde
14129,1,2,0,mañana
14130,1,12,0,mañana
14131,1,0,0,mañana
14132,0,0,0,mañana
14133,0,6,0,mañana
14134,0,2,0,mañana
14135,0,1,0,mañana
14136,0,2,0,mañana
14137,0,8,0,mañana
14138,0,0,0,mañana
14139,0,3,0,mañana
14140,0,19,1,mañana
14141,0,14,0,mañana
14142,0,3,0,mañana
14143,0,6,0,mañana
14144,0,0,0,mañana
14145,0,0,0,mañana
14146,0,14,0,mañana
14147,0,0,0,mañana
14148,0,15,0,mañana
14149,0,1,0,mañana
14150,0,0,0,mañana
14151,0,5,0,mañana
14152,0,3,0,mañana
14153,0,7,0,mañana
14154,0,13,0,mañana
14155,0,21,1,tarde
14156,0,0,0,mañana
14157,0,2,0,mañana
14158,0,0,0,mañana
14159,0,0,0,mañana
14160,0,0,0,mañana
14161,0,0,0,mañana
14162,0,0,0,mañana
14163,0,0,0,mañana
14164,0,0,0,mañana
14165,0,0,0,mañana
14166,0,1,0,mañana
14167,0,0,0,mañana
14168,0,0,0,mañana
14169,0,0,0,mañana
14170,0,0,0,mañana
14171,0,0,0,mañana
14172,0,0,0,mañana
14173,0,0,0,mañana
14174,0,0,0,mañana
14175,0,0,0,mañana
14176,0,26,1,tarde
14177,0,12,0,tarde
14178,0,34,1,tarde
14179,0,35,1,tarde
14180,0,22,1,tarde
14181,0,29,1,tarde
14182,0,48,1,mañana
14183,0,15,0,tarde
14184,0,27,1,tarde
14185,0,26,1,tarde
14186,0,9,0,tarde
14187,0,26,1,tarde
14188,0,26,1,tarde
14189,0,30,1,tarde
14190,0,17,1,tarde
14191,0,16,1,tarde
14192,0,29,1,tarde
14193,0,15,0,tarde
14194,0,12,0,tarde
14195,0,17,1,tarde
14196,0,7,0,tarde
14197,0,148,1,tarde
14198,0,10,0,tarde
14199,0,30,1,tarde
14200,0,29,1,tarde
14201,0,29,1,tarde
14202,0,49,1,mañana
14203,0,41,1,mañana
14204,0,25,1,tarde
14205,0,0,0,tarde
14206,0,1,0,tarde
14207,0,11,0,tarde
14208,0,1,0,tarde
14209,0,11,0,tarde
14210,0,0,0,tarde
14211,0,0,0,tarde
14212,0,12,0,tarde
14213,0,2,0,tarde
14214,0,1,0,tarde
14215,0,3,0,tarde
14216,0,3,0,tarde
14217,0,10,0,tarde
14218,0,0,0,tarde
14219,0,4,0,tarde
14220,0,7,0,tarde
14221,0,2,0,tarde
14222,0,28,1,tarde
14223,0,0,0,tarde
14224,0,0,0,tarde
14225,0,1,0,tarde
14226,0,1,0,tarde
14227,0,0,0,tarde
14228,0,0,0,tarde
14229,0,2,0,tarde
14230,0,0,0,tarde
14231,0,4,0,tarde
14232,0,7,0,tarde
14233,0,26,1,tarde
14234,0,4,0,tarde
14235,0,0,0,tarde
14236,0,1,0,mañana
14237,0,2,0,mañana
14238,0,4,0,mañana
14239,0,7,0,mañana
14240,0,13,0,mañana
14241,0,8,0,mañana
14242,0,4,0,mañana
14243,0,15,0,mañana
14244,0,8,0,mañana
14245,0,5,0,mañana
14246,0,2,0,mañana
14247,0,2,0,mañana
14248,0,3,0,mañana
14249,0,0,0,mañana
14250,0,5,0,mañana
14251,0,15,0,mañana
14252,0,14,0,mañana
14253,0,6,0,mañana
14254,0,6,0,mañana
14255,0,12,0,mañana
14256,0,0,0,mañana
14257,0,18,1,mañana
14258,0,12,0,mañana
14259,0,15,0,mañana
14260,0,5,0,mañana
14261,0,0,0,mañana
14262,0,0,0,mañana
14263,0,5,0,mañana
14264,0,11,0,mañana
14265,0,7,0,noche
14266,0,3,0,noche
14267,0,17,1,noche
14268,0,0,0,noche
14269,0,7,0,noche
14270,0,43,1,noche
14271,0,26,1,noche
14272,0,12,0,noche
14273,0,0,0,noche
14274,0,49,1,noche
14275,0,20,1,noche
14276,0,13,0,noche
14277,0,3,0,noche
14278,0,0,0,noche
14279,0,22,1,noche
14280,0,24,1,noche
14281,0,27,1,noche
14282,0,0,0,noche
14283,0,6,0,noche
14284,0,62,1,noche
14285,0,12,0,noche
14286,0,4,0,noche
14287,0,19,1,noche
14288,0,92,1,mañana
14289,0,104,1,noche
14290,0,6,0,noche
14291,0,8,0,noche
14292,0,0,0,mañana
14293,0,0,0,mañana
14294,0,0,0,mañana
14295,0,11,0,mañana
14296,0,15,0,mañana
14297,0,8,0,mañana
14298,0,3,0,mañana
14299,0,1,0,mañana
14300,0,1,0,mañana
14301,0,14,0,mañana
14302,0,15,0,mañana
14303,0,0,0,mañana
14304,0,40,1,mañana
14305,0,9,0,mañana
14306,0,0,0,mañana
14307,0,20,1,mañana
14308,0,3,0,mañana
14309,0,2,0,mañana
14310,0,3,0,mañana
14311,0,9,0,mañana
14312,0,2,0,mañana
14313,0,0,0,mañana
14314,0,5,0,mañana
14315,0,11,0,mañana
14316,0,1,0,mañana
14317,0,17,1,mañana
14318,0,0,0,mañana
14319,0,0,0,mañana
14320,0,9,0,mañana
14321,0,7,0,mañana
14322,0,0,0,mañana
14323,0,0,0,mañana
14324,0,0,0,mañana
14325,0,11,0,mañana
14326,0,98,1,mañana
14327,0,72,1,mañana
14328,0,100,1,mañana
14329,0,3,0,mañana
14330,0,0,0,mañana
14331,0,0,0,mañana
14332,0,7,0,mañana
14333,0,0,0,mañana
14334,0,1,0,mañana
14335,0,1,0,mañana
14336,0,17,1,mañana
14337,0,51,1,mañana
14338,0,3,0,mañana
14339,0,28,1,mañana
14340,0,5,0,mañana
14341,0,0,0,mañana
14342,0,3,0,mañana
14343,0,0,0,mañana
14344,0,5,0,mañana
14345,0,0,0,mañana
14346,0,0,0,mañana
14347,0,9,0,mañana
14348,0,0,0,mañana
14349,0,1,0,mañana
14350,0,0,0,mañana
14351,0,3,0,tarde
14352,0,19,1,tarde
14353,0,6,0,tarde
14354,0,30,1,tarde
14355,0,3,0,tarde
14356,0,7,0,tarde
14357,0,7,0,tarde
14358,0,5,0,tarde
14359,0,22,1,mañana
14360,0,0,0,tarde
14361,0,6,0,tarde
14362,0,0,0,tarde
14363,0,1,0,tarde
14364,0,0,0,tarde
14365,0,11,0,tarde
14366,0,1,0,tarde
14367,0,6,0,tarde
14368,0,16,1,tarde
14369,0,0,0,tarde
14370,0,0,0,tarde
14371,0,6,0,tarde
14372,0,0,0,tarde
14373,0,1,0,tarde
14374,0,12,0,tarde
14375,0,13,0,tarde
14376,0,15,0,tarde
14377,0,2,0,tarde
14378,0,20,1,mañana
14379,0,9,0,tarde
14380,0,0,0,tarde
14381,0,0,0,tarde
14382,0,2,0,tarde
14383,0,14,0,mañana
14384,0,8,0,mañana
14385,0,14,0,mañana
14386,0,8,0,mañana
14387,0,1,0,tarde
14388,0,5,0,mañana
14389,0,65,1,mañana
14390,0,7,0,noche
14391,0,0,0,mañana
14392,0,0,0,mañana
14393,0,0,0,mañana
14394,0,0,0,mañana
14395,0,0,0,mañana
14396,0,0,0,mañana
14397,0,0,0,mañana
14398,0,0,0,mañana
14399,0,0,0,mañana
14400,0,0,0,mañana
14401,0,5,0,mañana
14402,0,0,0,mañana
14403,0,0,0,mañana
14404,0,0,0,mañana
14405,0,0,0,mañana
14406,0,0,0,mañana
14407,0,10,0,tarde
14408,0,24,1,tarde
14409,0,14,0,tarde
14410,0,6,0,tarde
14411,0,25,1,tarde
14412,0,7,0,tarde
14413,0,9,0,tarde
14414,0,19,1,tarde
14415,0,33,1,tarde
14416,0,34,1,tarde
14417,0,34,1,tarde
14418,0,24,1,tarde
14419,0,20,1,tarde
14420,0,18,1,tarde
14421,0,20,1,tarde
14422,0,56,1,tarde
14423,0,33,1,tarde
14424,0,39,1,tarde
14425,0,37,1,tarde
14426,0,35,1,tarde
14427,0,7,0,tarde
14428,0,46,1,mañana
14429,0,17,1,tarde
14430,0,29,1,tarde
14431,0,36,1,tarde
14432,0,39,1,tarde
14433,0,7,0,tarde
14434,0,9,0,tarde
14435,0,36,1,tarde
14436,0,3,0,tarde
14437,0,35,1,tarde
14438,0,0,0,tarde
14439,0,0,0,tarde
14440,0,6,0,tarde
14441,0,14,0,tarde
14442,0,7,0,tarde
14443,0,7,0,tarde
14444,0,15,0,mañana
14445,0,12,0,tarde
14446,0,0,0,tarde
14447,0,14,0,tarde
14448,0,1,0,tarde
14449,0,15,0,mañana
14450,0,2,0,tarde
14451,0,4,0,tarde
14452,0,25,1,tarde
14453,0,0,0,tarde
14454,0,40,1,tarde
14455,0,37,1,tarde
14456,0,21,1,mañana
14457,0,5,0,tarde
14458,0,10,0,tarde
14459,0,6,0,tarde
14460,0,0,0,tarde
14461,0,8,0,tarde
14462,0,0,0,tarde
14463,0,7,0,tarde
14464,0,0,0,tarde
14465,0,0,0,tarde
14466,0,5,0,tarde
14467,0,5,0,mañana
14468,0,0,0,mañana
14469,0,0,0,mañana
14470,0,2,0,mañana
14471,0,3,0,mañana
14472,0,13,0,mañana
14473,0,6,0,mañana
14474,0,5,0,mañana
14475,0,0,0,mañana
14476,0,31,1,mañana
14477,0,6,0,mañana
14478,0,0,0,mañana
14479,0,0,0,mañana
14480,0,49,1,mañana
14481,0,13,0,mañana
14482,0,0,0,mañana
14483,0,2,0,mañana
14484,0,21,1,mañana
14485,0,0,0,mañana
14486,0,16,1,mañana
14487,0,8,0,mañana
14488,0,18,1,mañana
14489,0,13,0,mañana
14490,0,13,0,mañana
14491,0,106,1,mañana
14492,0,7,0,mañana
14493,0,12,0,mañana
14494,0,5,0,mañana
14495,0,10,0,mañana
14496,0,0,0,mañana
14497,0,10,0,mañana
14498,0,58,1,noche
14499,0,46,1,noche
14500,0,9,0,noche
14501,0,7,0,noche
14502,0,23,1,noche
14503,0,0,0,noche
14504,0,6,0,noche
14505,0,55,1,noche
14506,0,23,1,noche
14507,0,50,1,noche
14508,0,32,1,mañana
14509,0,24,1,noche
14510,0,0,0,noche
14511,0,5,0,tarde
14512,0,9,0,tarde
14513,0,17,1,tarde
14514,0,16,1,tarde
14515,0,11,0,tarde
14516,0,22,1,tarde
14517,0,27,1,tarde
14518,0,74,1,noche
14519,0,17,1,tarde
14520,0,8,0,tarde
14521,0,9,0,tarde
14522,0,11,0,tarde
14523,0,12,0,tarde
14524,0,0,0,tarde
14525,0,11,0,tarde
14526,0,0,0,tarde
14527,0,0,0,tarde
14528,0,22,1,tarde
14529,0,8,0,mañana
14530,0,0,0,mañana
14531,0,0,0,mañana
14532,0,5,0,mañana
14533,0,0,0,mañana
14534,0,0,0,mañana
14535,0,4,0,mañana
14536,0,0,0,mañana
14537,0,1,0,mañana
14538,0,6,0,mañana
14539,0,13,0,mañana
14540,0,13,0,mañana
14541,0,3,0,mañana
14542,0,11,0,mañana
14543,0,27,1,mañana
14544,0,0,0,mañana
14545,0,2,0,mañana
14546,0,29,1,mañana
14547,0,16,1,mañana
14548,0,2,0,mañana
14549,0,5,0,mañana
14550,0,8,0,mañana
14551,0,26,1,mañana
14552,0,3,0,mañana
14553,0,22,1,mañana
14554,0,0,0,mañana
14555,0,4,0,mañana
14556,0,6,0,mañana
14557,0,14,0,mañana
14558,0,2,0,mañana
14559,0,19,1,mañana
14560,0,0,0,mañana
14561,0,0,0,mañana
14562,0,2,0,mañana
14563,0,8,0,mañana
14564,0,0,0,mañana
14565,0,5,0,mañana
14566,0,1,0,mañana
14567,0,11,0,mañana
14568,0,5,0,mañana
14569,0,3,0,mañana
14570,0,7,0,mañana
14571,0,0,0,mañana
14572,0,1,0,mañana
14573,0,10,0,mañana
14574,0,18,1,mañana
14575,0,0,0,mañana
14576,0,0,0,mañana
14577,0,135,1,mañana
14578,0,6,0,mañana
14579,0,3,0,mañana
14580,0,69,1,mañana
14581,0,0,0,mañana
14582,0,0,0,mañana
14583,0,12,0,mañana
14584,0,6,0,mañana
14585,0,3,0,mañana
14586,0,1,0,mañana
14587,0,7,0,mañana
14588,0,112,1,mañana
14589,0,44,1,mañana
14590,0,0,0,mañana
14591,0,0,0,tarde
14592,0,20,1,mañana
14593,0,29,1,tarde
14594,0,0,0,tarde
14595,0,14,0,tarde
14596,0,0,0,tarde
14597,0,3,0,tarde
14598,0,14,0,tarde
14599,0,6,0,tarde
14600,0,0,0,tarde
14601,0,10,0,tarde
14602,0,3,0,tarde
14603,0,0,0,tarde
14604,0,6,0,mañana
14605,0,15,0,mañana
14606,0,4,0,mañana
14607,0,0,0,mañana
14608,0,17,1,mañana
14609,0,6,0,mañana
14610,0,30,1,tarde
14611,0,0,0,mañana
14612,0,0,0,mañana
14613,0,18,1,mañana
14614,0,4,0,mañana
14615,0,18,1,mañana
14616,0,21,1,mañana
14617,0,39,1,tarde
14618,0,5,0,mañana
14619,0,22,1,mañana
14620,0,57,1,tarde
14621,0,7,0,mañana
14622,0,5,0,mañana
14623,0,55,1,tarde
14624,0,0,0,mañana
14625,0,0,0,mañana
14626,0,0,0,mañana
14627,0,1,0,mañana
14628,0,0,0,mañana
14629,0,0,0,mañana
14630,0,0,0,mañana
14631,0,0,0,mañana
14632,0,3,0,mañana
14633,0,0,0,mañana
14634,0,0,0,mañana
14635,0,1,0,mañana
14636,0,1,0,mañana
14637,0,0,0,mañana
14638,0,0,0,mañana
14639,0,0,0,mañana
14640,0,0,0,mañana
14641,0,0,0,mañana
14642,0,12,0,tarde
14643,0,31,1,tarde
14644,0,30,1,tarde
14645,0,90,1,tarde
14646,0,37,1,tarde
14647,0,53,1,tarde
14648,0,10,0,tarde
14649,0,30,1,tarde
14650,0,13,0,tarde
14651,0,6,0,tarde
14652,0,15,0,tarde
14653,0,15,0,tarde
14654,0,27,1,tarde
14655,0,31,1,tarde
14656,0,73,1,tarde
14657,0,50,1,tarde
14658,0,42,1,mañana
14659,0,12,0,tarde
14660,0,18,1,tarde
14661,0,17,1,tarde
14662,0,31,1,tarde
14663,0,51,1,tarde
14664,0,24,1,tarde
14665,0,30,1,tarde
14666,0,57,1,tarde
14667,0,25,1,tarde
14668,0,7,0,tarde
14669,0,20,1,tarde
14670,0,44,1,mañana
14671,0,32,1,tarde
14672,0,0,0,tarde
14673,0,15,0,mañana
14674,0,18,1,tarde
14675,0,0,0,tarde
14676,0,1,0,tarde
14677,0,19,1,tarde
14678,0,49,1,tarde
14679,0,40,1,tarde
14680,0,0,0,tarde
14681,0,0,0,tarde
14682,0,0,0,tarde
14683,0,11,0,mañana
14684,0,0,0,tarde
14685,0,44,1,tarde
14686,0,37,1,tarde
14687,0,10,0,tarde
14688,0,12,0,mañana
14689,0,3,0,tarde
14690,0,9,0,mañana
14691,0,4,0,tarde
14692,0,2,0,tarde
14693,0,8,0,mañana
14694,0,0,0,tarde
14695,0,1,0,tarde
14696,0,0,0,tarde
14697,0,16,1,tarde
14698,0,0,0,tarde
14699,0,0,0,tarde
14700,0,1,0,tarde
14701,0,0,0,tarde
14702,0,0,0,noche
14703,0,0,0,mañana
14704,0,0,0,noche
14705,0,6,0,mañana
14706,0,0,0,noche
14707,0,0,0,noche
14708,0,11,0,mañana
14709,0,103,1,mañana
14710,0,0,0,noche
14711,0,0,0,noche
14712,0,3,0,mañana
14713,0,11,0,mañana
14714,0,0,0,noche
14715,0,0,0,noche
14716,0,0,0,mañana
14717,0,85,1,mañana
14718,0,1,0,mañana
14719,0,0,0,mañana
14720,0,5,0,mañana
14721,0,6,0,mañana
14722,0,0,0,noche
14723,0,0,0,mañana
14724,0,3,0,mañana
14725,0,0,0,mañana
14726,0,0,0,noche
14727,0,0,0,noche
14728,0,0,0,noche
14729,0,0,0,noche
14730,0,0,0,noche
14731,0,4,0,tarde
14732,0,41,1,noche
14733,0,22,1,tarde
14734,0,2,0,tarde
14735,0,5,0,tarde
14736,0,8,0,tarde
14737,0,11,0,tarde
14738,0,19,1,tarde
14739,0,0,0,tarde
14740,0,5,0,tarde
14741,0,8,0,tarde
14742,0,0,0,tarde
14743,0,10,0,tarde
14744,0,13,0,tarde
14745,0,33,1,mañana
14746,0,12,0,tarde
14747,0,12,0,tarde
14748,0,0,0,tarde
14749,0,10,0,tarde
14750,0,8,0,tarde
14751,0,92,1,mañana
14752,0,9,0,tarde
14753,0,0,0,tarde
14754,0,6,0,tarde
14755,0,1,0,tarde
14756,0,11,0,tarde
14757,0,2,0,tarde
14758,0,16,1,tarde
14759,0,70,1,noche
14760,0,1,0,mañana
14761,0,1,0,mañana
14762,0,6,0,mañana
14763,0,9,0,mañana
14764,0,0,0,mañana
14765,0,6,0,mañana
14766,0,95,1,mañana
14767,0,16,1,mañana
14768,0,8,0,mañana
14769,0,21,1,mañana
14770,0,0,0,mañana
14771,0,7,0,mañana
14772,0,16,1,mañana
14773,0,30,1,mañana
14774,0,11,0,mañana
14775,0,0,0,mañana
14776,0,123,1,mañana
14777,0,0,0,mañana
14778,0,16,1,mañana
14779,0,0,0,mañana
14780,0,1,0,mañana
14781,0,13,0,mañana
14782,0,39,1,mañana
14783,0,15,0,mañana
14784,0,10,0,mañana
14785,0,12,0,mañana
14786,0,11,0,mañana
14787,0,4,0,mañana
14788,0,0,0,mañana
14789,0,13,0,mañana
14790,0,23,1,noche
14791,0,0,0,mañana
14792,0,17,1,mañana
14793,0,1,0,mañana
14794,0,13,0,mañana
14795,0,0,0,mañana
14796,0,0,0,mañana
14797,0,15,0,mañana
14798,0,24,1,mañana
14799,0,0,0,mañana
14800,0,6,0,mañana
14801,0,8,0,mañana
14802,0,0,0,mañana
14803,0,0,0,mañana
14804,0,7,0,mañana
14805,0,11,0,mañana
14806,0,4,0,mañana
14807,0,24,1,mañana
14808,0,12,0,mañana
14809,0,9,0,mañana
14810,0,11,0,mañana
14811,0,24,1,mañana
14812,0,18,1,mañana
14813,0,1,0,mañana
14814,0,3,0,mañana
14815,0,0,0,mañana
14816,0,9,0,mañana
14817,0,17,1,mañana
14818,0,0,0,mañana
14819,0,0,0,mañana
14820,0,0,0,mañana
14821,0,2,0,mañana
14822,0,3,0,mañana
14823,0,0,0,mañana
14824,0,1,0,mañana
14825,0,13,0,mañana
14826,0,12,0,mañana
14827,0,99,1,tarde
14828,0,11,0,mañana
14829,0,0,0,mañana
14830,0,0,0,mañana
14831,0,4,0,mañana
14832,0,5,0,mañana
14833,0,50,1,tarde
14834,0,9,0,mañana
14835,0,1,0,mañana
14836,0,6,0,mañana
14837,0,24,1,mañana
14838,0,35,1,tarde
14839,0,0,0,mañana
14840,0,12,0,mañana
14841,0,1,0,mañana
14842,0,0,0,mañana
14843,0,4,0,mañana
14844,0,0,0,mañana
14845,0,50,1,tarde
14846,0,10,0,mañana
14847,0,5,0,mañana
14848,0,3,0,mañana
14849,0,1,0,mañana
14850,0,3,0,mañana
14851,0,2,0,tarde
14852,0,0,0,mañana
14853,0,40,1,noche
14854,0,0,0,mañana
14855,0,0,0,mañana
14856,0,0,0,mañana
14857,0,30,1,mañana
14858,0,0,0,mañana
14859,0,14,0,mañana
14860,0,0,0,mañana
14861,0,0,0,mañana
14862,0,0,0,mañana
14863,0,0,0,mañana
14864,1,130,1,mañana
14865,1,20,1,mañana
14866,1,0,0,mañana
14867,1,0,0,mañana
14868,1,0,0,mañana
14869,1,12,0,mañana
14870,1,0,0,mañana
14871,1,0,0,mañana
14872,1,0,0,mañana
14873,1,0,0,mañana
14874,1,0,0,mañana
14875,1,0,0,mañana
14876,1,0,0,mañana
14877,1,0,0,mañana
14878,1,0,0,mañana
14879,1,0,0,mañana
14880,0,39,1,tarde
14881,0,45,1,mañana
14882,0,1,0,tarde
14883,0,51,1,tarde
14884,0,5,0,tarde
14885,0,11,0,tarde
14886,0,12,0,tarde
14887,0,0,0,tarde
14888,0,36,1,tarde
14889,0,67,1,tarde
14890,0,117,1,tarde
14891,0,22,1,tarde
14892,0,70,1,tarde
14893,1,105,1,mañana
14894,1,58,1,tarde
14895,1,68,1,tarde
14896,1,18,1,tarde
14897,1,18,1,tarde
14898,1,34,1,tarde
14899,1,70,1,tarde
14900,1,28,1,tarde
14901,1,53,1,tarde
14902,1,57,1,tarde
14903,1,16,1,tarde
14904,1,26,1,tarde
14905,1,43,1,mañana
14906,1,7,0,tarde
14907,1,8,0,tarde
14908,1,5,0,tarde
14909,1,15,0,tarde
14910,1,42,1,mañana
14911,0,0,0,mañana
14912,0,0,0,mañana
14913,1,7,0,mañana
14914,1,26,1,mañana
14915,1,0,0,mañana
14916,0,0,0,mañana
14917,0,5,0,mañana
14918,0,0,0,mañana
14919,1,2,0,mañana
14920,1,2,0,mañana
14921,1,0,0,mañana
14922,1,0,0,mañana
14923,1,2,0,mañana
14924,1,0,0,mañana
14925,0,0,0,mañana
14926,0,0,0,mañana
14927,0,9,0,mañana
14928,0,0,0,mañana
14929,0,7,0,mañana
14930,1,5,0,mañana
14931,1,0,0,mañana
14932,1,0,0,mañana
14933,1,18,1,mañana
14934,1,0,0,mañana
14935,1,0,0,mañana
14936,0,24,1,tarde
14937,0,6,0,mañana
14938,0,7,0,mañana
14939,0,38,1,tarde
14940,0,21,1,tarde
14941,0,9,0,mañana
14942,0,14,0,mañana
14943,0,0,0,tarde
14944,0,0,0,tarde
14945,0,15,0,tarde
14946,0,11,0,mañana
14947,0,9,0,mañana
14948,0,9,0,mañana
14949,1,3,0,tarde
14950,1,33,1,tarde
14951,1,29,1,tarde
14952,1,1,0,tarde
14953,1,21,1,tarde
14954,1,8,0,mañana
14955,1,8,0,mañana
14956,1,7,0,mañana
14957,1,8,0,mañana
14958,1,0,0,tarde
14959,1,4,0,tarde
14960,1,8,0,mañana
14961,1,0,0,tarde
14962,1,16,1,tarde
14963,1,5,0,mañana
14964,1,10,0,mañana
14965,1,4,0,tarde
14966,1,7,0,mañana
14967,0,8,0,mañana
14968,0,0,0,mañana
14969,0,40,1,mañana
14970,0,8,0,noche
14971,0,5,0,noche
14972,0,24,1,mañana
14973,0,13,0,mañana
14974,0,36,1,mañana
14975,0,8,0,noche
14976,0,9,0,mañana
14977,0,7,0,noche
14978,0,0,0,noche
14979,0,61,1,mañana
14980,1,10,0,mañana
14981,1,16,1,mañana
14982,1,11,0,mañana
14983,1,6,0,mañana
14984,1,0,0,noche
14985,1,28,1,mañana
14986,1,20,1,mañana
14987,1,3,0,noche
14988,1,17,1,mañana
14989,1,7,0,noche
14990,1,7,0,mañana
14991,1,13,0,mañana
14992,1,11,0,mañana
14993,1,0,0,noche
14994,1,3,0,noche
14995,1,15,0,mañana
14996,1,15,0,mañana
14997,1,10,0,mañana
14998,0,18,1,tarde
14999,0,5,0,tarde
15000,0,17,1,tarde
15001,0,9,0,tarde
15002,0,0,0,tarde
15003,0,55,1,noche
15004,0,26,1,tarde
15005,0,27,1,tarde
15006,0,156,1,mañana
15007,0,4,0,tarde
15008,0,18,1,tarde
15009,0,10,0,tarde
15010,1,25,1,tarde
15011,1,33,1,mañana
15012,1,30,1,mañana
15013,1,3,0,tarde
15014,1,18,1,tarde
15015,1,151,1,mañana
15016,1,26,1,tarde
15017,1,10,0,tarde
15018,1,16,1,tarde
15019,1,4,0,tarde
15020,1,17,1,tarde
15021,1,34,1,mañana
15022,1,11,0,tarde
15023,1,11,0,tarde
15024,1,5,0,tarde
15025,1,6,0,tarde
15026,1,1,0,tarde
15027,0,5,0,mañana
15028,0,21,1,mañana
15029,0,3,0,mañana
15030,0,22,1,mañana
15031,0,133,1,mañana
15032,0,103,1,mañana
15033,0,8,0,mañana
15034,0,0,0,mañana
15035,1,16,1,mañana
15036,1,12,0,mañana
15037,1,5,0,mañana
15038,1,10,0,mañana
15039,1,13,0,mañana
15040,1,35,1,mañana
15041,1,0,0,mañana
15042,1,9,0,mañana
15043,1,134,1,mañana
15044,1,36,1,mañana
15045,1,14,0,mañana
15046,1,2,0,mañana
15047,1,20,1,mañana
